enderecos,lon,lat,endereco_completo
"RUA 7 DE SETEMBRO, 86 - CENTRO, Campina Grande - PB, 58400-105",-35.8856954,-7.2170928,"RUA 7 DE SETEMBRO, 86 - CENTRO, Campina Grande - PB, 58400-105"
"RUA SETE DE SETEMBRO, 26 - CENTRO, Campina Grande - PB, 58100-030",-35.8853488,-7.2165376,"RUA SETE DE SETEMBRO, 26 - CENTRO, Campina Grande - PB, 58100-030"
"RUA PRESIDENTE JOÃO PESSOA, Nº 59 - CENTRO, Campina Grande - PB, 58400-002",-35.8861156,-7.2177116,"RUA PRESIDENTE JOÃO PESSOA, Nº 59 - CENTRO, Campina Grande - PB, 58400-002"
"RUA MARQUES DO HERVAL, 129 - CENTRO, Campina Grande - PB, 58100-020",-35.885403,-7.2180295,"RUA MARQUES DO HERVAL, 129 - CENTRO, Campina Grande - PB, 58100-020"
"RUA  GILO GUEDES, 268 - SANTO ANTONIO, Campina Grande - PB, 58103-375",-35.8757691,-7.2186906,"RUA  GILO GUEDES, 268 - SANTO ANTONIO, Campina Grande - PB, 58103-375"
"AVENIDA MARECHAL FLORIANO PEIXOTO, 360 - CENTRO, Campina Grande - PB, 58400-180",-35.885463,-7.220411,"AVENIDA MARECHAL FLORIANO PEIXOTO, 360 - CENTRO, Campina Grande - PB, 58400-180"
"RUA PRESIDENTE JOAO PESSOA, 73 - CENTRO, Campina Grande - PB, 58400-002",-35.8862499,-7.217575,"RUA PRESIDENTE JOAO PESSOA, 73 - CENTRO, Campina Grande - PB, 58400-002"
"RUA NILO PEÇANHA, 588 - PRATA, Campina Grande - PB, 58400-515",-35.8958259,-7.2207051,"RUA NILO PEÇANHA, 588 - PRATA, Campina Grande - PB, 58400-515"
"AVENIDA JORNALISTA ASSIS CHATEAUBRIAND, 826 - LIBERDADE, Campina Grande - PB, 58414-060",-35.8888912,-7.2356489,"AVENIDA JORNALISTA ASSIS CHATEAUBRIAND, 826 - LIBERDADE, Campina Grande - PB, 58414-060"
"PRACA TEN.  ALFREDO DANTAS, 32 - CENTRO, Campina Grande - PB, 58400-107",-35.884927,-7.216109,"PRACA TEN.  ALFREDO DANTAS, 32 - CENTRO, Campina Grande - PB, 58400-107"
"R MARQ DO HERVAL, 107 - CENTRO, Campina Grande - PB, 58400-087",-35.8853471,-7.218131,"R MARQ DO HERVAL, 107 - CENTRO, Campina Grande - PB, 58400-087"
"RUA MARQUES DO HERVAL, 107 - CENTRO, Campina Grande - PB, 58400-087",-35.8853471,-7.218131,"RUA MARQUES DO HERVAL, 107 - CENTRO, Campina Grande - PB, 58400-087"
"RUA GILO GUEDES, 278 - CENTRO, Campina Grande - PB, 58400-195",-35.875696,-7.2195063,"RUA GILO GUEDES, 278 - CENTRO, Campina Grande - PB, 58400-195"
"RUA PROF DUILIO CALDERARI, NUM 1948 - JARDIM PAULISTA, Campina Grande do Sul - PR, 83430-000",-49.101568,-25.3639842,"RUA PROF DUILIO CALDERARI, NUM 1948 - JARDIM PAULISTA, Campina Grande do Sul - PR, 83430-000"
"RUA TELEMACO C DA SILVA, 27 - PLANTA CADASTRAL, Campina Grande do Sul - PR, 83430-000",-49.053784,-25.3055588,"RUA TELEMACO C DA SILVA, 27 - PLANTA CADASTRAL, Campina Grande do Sul - PR, 83430-000"
"AV ALDERICO BANDEIRA DE LIMA, 1035 - JARDIM PAULISTA, Campina Grande do Sul - PR, 83430-000",-49.1013668,-25.3653428,"AV ALDERICO BANDEIRA DE LIMA, 1035 - JARDIM PAULISTA, Campina Grande do Sul - PR, 83430-000"
"AV.ONZE,567 - CENTRO, Campina Verde - MG, 38270-000",-49.4826188,-19.5331029,"AV.ONZE,567 - CENTRO, Campina Verde - MG, 38270-000"
"AVENIDA ONZE, NUM 687 - CENTRO, Campina Verde - MG, 38270-000",-49.4816141,-19.5335917,"AVENIDA ONZE, NUM 687 - CENTRO, Campina Verde - MG, 38270-000"
"AV. ONZE, 535 - CENTRO, Campina Verde - MG, 38270-000",-49.4829537,-19.5331055,"AV. ONZE, 535 - CENTRO, Campina Verde - MG, 38270-000"
"R.JOAQUIM CARULA,384 - CENTRO, Campina da Lagoa - PR, 87345-000",-52.8014198,-24.5923515,"R.JOAQUIM CARULA,384 - CENTRO, Campina da Lagoa - PR, 87345-000"
"AV. BRASIL, 900 - CENTRO, Campina da Lagoa - PR, 87345-000",-52.8058633,-24.5944196,"AV. BRASIL, 900 - CENTRO, Campina da Lagoa - PR, 87345-000"
"RUA SANTA TERESA, 757 - CENTRO, Campina das Missões - RS, 98975-000",-54.8400244,-27.9900406,"RUA SANTA TERESA, 757 - CENTRO, Campina das Missões - RS, 98975-000"
"R.DR.COSTA AGUIAR,626 - CENTRO, Campinas - SP, 13010-061",-47.0601236,-22.906242,"R.DR.COSTA AGUIAR,626 - CENTRO, Campinas - SP, 13010-061"
"AV.BARAO DE ITAPURA,750 - BOTAFOGO, Campinas - SP, 13020-431",-47.0679393,-22.8972865,"AV.BARAO DE ITAPURA,750 - BOTAFOGO, Campinas - SP, 13020-431"
"AV.GOV.PEDRO DE TOLEDO,1101 - BONFIM, Campinas - SP, 13070-751",-47.0813781,-22.9002411,"AV.GOV.PEDRO DE TOLEDO,1101 - BONFIM, Campinas - SP, 13070-751"
"AV.DAS AMOREIRAS,1837 - SAO BERNARDO, Campinas - SP, 13030-405",-47.0790187,-22.9232786,"AV.DAS AMOREIRAS,1837 - SAO BERNARDO, Campinas - SP, 13030-405"
"R.HORACIO LEONARDI,50 - BARAO GERALDO, Campinas - SP, 13084-105",-47.0796021,-22.828261,"R.HORACIO LEONARDI,50 - BARAO GERALDO, Campinas - SP, 13084-105"
"R.CONCEICAO,778 - CAMBUI, Campinas - SP, 13025-355",-47.0523533,-22.9027085,"R.CONCEICAO,778 - CAMBUI, Campinas - SP, 13025-355"
"R.DR.ARMANDO SALES DE OLIVEIRA,128 - TAQUARAL, Campinas - SP, 13076-015",-47.0507379,-22.8805374,"R.DR.ARMANDO SALES DE OLIVEIRA,128 - TAQUARAL, Campinas - SP, 13076-015"
"R COSTA AGUIAR, 626 - CENTRO, Campinas - SP, 13010-061",-47.0601236,-22.906242,"R COSTA AGUIAR, 626 - CENTRO, Campinas - SP, 13010-061"
"MARG.AV.JOHN BOYD DUNLOP,350 - CHAC.DA REPUBLICA, Campinas - SP, 13033-000",-47.1088094,-22.9185627,"MARG.AV.JOHN BOYD DUNLOP,350 - CHAC.DA REPUBLICA, Campinas - SP, 13033-000"
"AV.FRANCISCO GLICERIO,1601 - CENTRO, Campinas - SP, 13012-000",-47.0618612,-22.9008944,"AV.FRANCISCO GLICERIO,1601 - CENTRO, Campinas - SP, 13012-000"
"AV.OSVALDO CRUZ,501 - BARAO GERALDO, Campinas - SP, 13083-865",-47.0635101,-22.8238375,"AV.OSVALDO CRUZ,501 - BARAO GERALDO, Campinas - SP, 13083-865"
"AV.CARLOS GRIMALDI,1701 - ANHUMAS, Campinas - SP, 13091-908",-47.0217885,-22.8666904,"AV.CARLOS GRIMALDI,1701 - ANHUMAS, Campinas - SP, 13091-908"
"AV.DR.JESUINO MARCONDES MACHADO,160 - NOVA CAMPINAS, Campinas - SP, 13092-108",-47.0404102,-22.904847,"AV.DR.JESUINO MARCONDES MACHADO,160 - NOVA CAMPINAS, Campinas - SP, 13092-108"
"R.SACRAMENTO,126 - CENTRO, Campinas - SP, 13010-911",-47.0598606,-22.9017541,"R.SACRAMENTO,126 - CENTRO, Campinas - SP, 13010-911"
"AV.DA SAUDADE,917 - PONTE PRETA, Campinas - SP, 13041-670",-47.0518021,-22.9207544,"AV.DA SAUDADE,917 - PONTE PRETA, Campinas - SP, 13041-670"
"AV.DR.JESUINO MARCONDES MACHADO,789 - NOVA CAMPINAS, Campinas - SP, 13092-108",-47.0433224,-22.8997547,"AV.DR.JESUINO MARCONDES MACHADO,789 - NOVA CAMPINAS, Campinas - SP, 13092-108"
"R.JOSE ROSOLEM,561 - JD.LONDRES, Campinas - SP, 13060-222",-47.1097598,-22.918839,"R.JOSE ROSOLEM,561 - JD.LONDRES, Campinas - SP, 13060-222"
"R.ARMANDO FREDERICO RENGANESCHI,160 - OURO VERDE, Campinas - SP, 13054-000",-47.1303892,-22.9669324,"R.ARMANDO FREDERICO RENGANESCHI,160 - OURO VERDE, Campinas - SP, 13054-000"
"R CORONEL QUIRINO, 644 - CAMBUI, Campinas - SP, 13025-001",-47.0512706,-22.9021591,"R CORONEL QUIRINO, 644 - CAMBUI, Campinas - SP, 13025-001"
"R.DR.QUIRINO,1372 - CENTRO, Campinas - SP, 13015-082",-47.0590931,-22.9029543,"R.DR.QUIRINO,1372 - CENTRO, Campinas - SP, 13015-082"
"AV GOVERNADOR PEDRO DE TOLEDO,1099 - BONFIM, Campinas - SP, 13070-751",-47.080989,-22.9003302,"AV GOVERNADOR PEDRO DE TOLEDO,1099 - BONFIM, Campinas - SP, 13070-751"
"AV.ISABELITA VIEIRA,34 - CTO.DE SOUSAS, Campinas - SP, 13106-025",-46.9663079,-22.878405,"AV.ISABELITA VIEIRA,34 - CTO.DE SOUSAS, Campinas - SP, 13106-025"
"R.DR.SALES DE OLIVEIRA,551 - V.INDUSTRIAL, Campinas - SP, 13035-270",-47.0654572,-22.911565,"R.DR.SALES DE OLIVEIRA,551 - V.INDUSTRIAL, Campinas - SP, 13035-270"
"R.PAULA BUENO,918 - TAQUARAL, Campinas - SP, 13076-061",-47.0523524,-22.8836202,"R.PAULA BUENO,918 - TAQUARAL, Campinas - SP, 13076-061"
"RUA BERTRAND RUSSEL, S/N - CIDADE UNIVER - CIDADE UNIVERSITARIA, Campinas - SP, 13083-865",-47.0658024,-22.8165521,"RUA BERTRAND RUSSEL, S/N - CIDADE UNIVER - CIDADE UNIVERSITARIA, Campinas - SP, 13083-865"
"AV.JOSE DE SOUZA CAMPOS,1321 - CAMBUI, Campinas - SP, 13025-320",-47.0479347,-22.8940111,"AV.JOSE DE SOUZA CAMPOS,1321 - CAMBUI, Campinas - SP, 13025-320"
"AV.GOVERNADOR PEDRO DE TOLEDO,1099 - BONFIM, Campinas - SP, 13070-751",-47.080989,-22.9003302,"AV.GOVERNADOR PEDRO DE TOLEDO,1099 - BONFIM, Campinas - SP, 13070-751"
"AV.BARAO DE ITAPURA,863 - BOTAFOGO, Campinas - SP, 13020-431",-47.0677111,-22.8960137,"AV.BARAO DE ITAPURA,863 - BOTAFOGO, Campinas - SP, 13020-431"
"AV. JOSE DE SOUZA CAMPOS, 1321 - CAMBUI, Campinas - SP, 13025-320",-47.0479347,-22.8940111,"AV. JOSE DE SOUZA CAMPOS, 1321 - CAMBUI, Campinas - SP, 13025-320"
"AVENIDA CARLOS GRIMALDI 1701 - JD CONCEICAO, Campinas - SP, 13091-908",-47.0216055,-22.8666482,"AVENIDA CARLOS GRIMALDI 1701 - JD CONCEICAO, Campinas - SP, 13091-908"
"R.DOUTOR QUIRINO,1372 - CENTRO, Campinas - SP, 13015-082",-47.0590931,-22.9029543,"R.DOUTOR QUIRINO,1372 - CENTRO, Campinas - SP, 13015-082"
"AVENIDA FRANCISCO GLICERIO, NUM 1480 - CENTRO, Campinas - SP, 13012-100",-47.0611764,-22.9017713,"AVENIDA FRANCISCO GLICERIO, NUM 1480 - CENTRO, Campinas - SP, 13012-100"
"RUA CONCEICAO, NUM 96 - CENTRO, Campinas - SP, 13015-001",-47.058397,-22.9052861,"RUA CONCEICAO, NUM 96 - CENTRO, Campinas - SP, 13015-001"
"AVENIDA DOUTOR MORAES SALES, NUM 1186 - CENTRO, Campinas - SP, 13010-001",-47.0532614,-22.9054642,"AVENIDA DOUTOR MORAES SALES, NUM 1186 - CENTRO, Campinas - SP, 13010-001"
"RUA ADALBERTO MAIA, NUM 15 - TAQUARAL, Campinas - SP, 13076-007",-47.0544709,-22.8845988,"RUA ADALBERTO MAIA, NUM 15 - TAQUARAL, Campinas - SP, 13076-007"
"AVENIDA DA SAUDADE NUM 801/813 - PONTE PRETA, Campinas - SP, 13041-670",-47.0527526,-22.9201774,"AVENIDA DA SAUDADE NUM 801/813 - PONTE PRETA, Campinas - SP, 13041-670"
"AVENIDA PAPA PAULO VI NUM 444 - JARDIM DO TREVO, Campinas - SP, 13040-000",-47.0680821,-22.9275328,"AVENIDA PAPA PAULO VI NUM 444 - JARDIM DO TREVO, Campinas - SP, 13040-000"
"AVENIDA ANTONIO CARLOS COUTO DE BARROS, 1023 - SOUSAS, Campinas - SP, 13105-500",-46.9735431,-22.8851745,"AVENIDA ANTONIO CARLOS COUTO DE BARROS, 1023 - SOUSAS, Campinas - SP, 13105-500"
"AVENIDA JOHN BOYD DUNLOP, NUM 350 - JARDIM AURELIA, Campinas - SP, 13033-000",-47.0940713,-22.90904,"AVENIDA JOHN BOYD DUNLOP, NUM 350 - JARDIM AURELIA, Campinas - SP, 13033-000"
"AVENIDA ANDRADE NEVES NUM 2327 - JARDIM CHAPADAO, Campinas - SP, 13070-001",-47.0776167,-22.8895574,"AVENIDA ANDRADE NEVES NUM 2327 - JARDIM CHAPADAO, Campinas - SP, 13070-001"
"AVENIDA JOSE DE SOUZA CAMPOS, NUM 1165 - CAMBUI, Campinas - SP, 13025-320",-47.047658,-22.8954661,"AVENIDA JOSE DE SOUZA CAMPOS, NUM 1165 - CAMBUI, Campinas - SP, 13025-320"
"AVENIDA ALBINO JOSE BARBOSA DE OLIVEIRA, 1347 - BARAO GERALDO, Campinas - SP, 13084-008",-47.0795757,-22.8265352,"AVENIDA ALBINO JOSE BARBOSA DE OLIVEIRA, 1347 - BARAO GERALDO, Campinas - SP, 13084-008"
"RUA BENTO ARRUDA CAMARGO NUM 998 - JARDIM SANTANA, Campinas - SP, 13088-650",-47.043726,-22.8584386,"RUA BENTO ARRUDA CAMARGO NUM 998 - JARDIM SANTANA, Campinas - SP, 13088-650"
"AVENIDA BENJAMIN CONSTANT, NUM 2010 - CAMBUI, Campinas - SP, 13025-005",-47.0528834,-22.9004732,"AVENIDA BENJAMIN CONSTANT, NUM 2010 - CAMBUI, Campinas - SP, 13025-005"
"AVENIDA DAS AMOREIRAS, NUM 1649 - SAO BERNARDO, Campinas - SP, 13036-120",-47.0773739,-22.9217616,"AVENIDA DAS AMOREIRAS, NUM 1649 - SAO BERNARDO, Campinas - SP, 13036-120"
"AVENIDA JOSE DE SOUZA CAMPOS NUM 422 - NOVA CAMPINAS, Campinas - SP, 13092-123",-47.0467076,-22.9018315,"AVENIDA JOSE DE SOUZA CAMPOS NUM 422 - NOVA CAMPINAS, Campinas - SP, 13092-123"
"AVENIDA BRASIL NUM 470 - JARDIM BRASIL, Campinas - SP, 13023-075",-47.0635213,-22.8903816,"AVENIDA BRASIL NUM 470 - JARDIM BRASIL, Campinas - SP, 13023-075"
"AV. GOVERNADOR PEDRO DE TOLEDO, 1268 - BONFIM, Campinas - SP, 13070-150",-47.0831307,-22.8990405,"AV. GOVERNADOR PEDRO DE TOLEDO, 1268 - BONFIM, Campinas - SP, 13070-150"
"AVENIDA JOAO JORGE, NUM 387 - VILA INDUSTRIAL, Campinas - SP, 13035-680",-47.063751,-22.914431,"AVENIDA JOAO JORGE, NUM 387 - VILA INDUSTRIAL, Campinas - SP, 13035-680"
"AVENIDA SUACUNA, NUM 757 - VILA AEROPORTO, Campinas - SP, 13054-105",-47.128076,-22.9744819,"AVENIDA SUACUNA, NUM 757 - VILA AEROPORTO, Campinas - SP, 13054-105"
"AVENIDA AQUIDABAN NUM 484 - CENTRO, Campinas - SP, 13026-510",-47.0551087,-22.9110054,"AVENIDA AQUIDABAN NUM 484 - CENTRO, Campinas - SP, 13026-510"
"AVENIDA GUILHERME CAMPOS, NUM 500 - JARDIM SANTA GENEBRA, Campinas - SP, 13087-901",-47.0631872,-22.8481958,"AVENIDA GUILHERME CAMPOS, NUM 500 - JARDIM SANTA GENEBRA, Campinas - SP, 13087-901"
"AVENIDA BARAO DE ITAPURA NUM 2294 - JARDIM GUANABARA, Campinas - SP, 13073-300",-47.0585301,-22.8861646,"AVENIDA BARAO DE ITAPURA NUM 2294 - JARDIM GUANABARA, Campinas - SP, 13073-300"
"RUA JOSÉ ROSOLÉN, 679 - JARDIM LONDRES, Campinas - SP, 13060-222",-47.1087358,-22.9185474,"RUA JOSÉ ROSOLÉN, 679 - JARDIM LONDRES, Campinas - SP, 13060-222"
"RUA BARAO DE JAGUARA NUM 1194 - CENTRO, Campinas - SP, 13015-002",-47.0590074,-22.9041452,"RUA BARAO DE JAGUARA NUM 1194 - CENTRO, Campinas - SP, 13015-002"
"AVENIDA JULIO DE MESQUITA NUM 670 - CAMBUI, Campinas - SP, 13025-061",-47.0545958,-22.8996425,"AVENIDA JULIO DE MESQUITA NUM 670 - CAMBUI, Campinas - SP, 13025-061"
"AVENIDA BADEN POWELL, NUM 1603 - JARDIM NOVA EUROPA, Campinas - SP, 13040-093",-47.0549949,-22.9436598,"AVENIDA BADEN POWELL, NUM 1603 - JARDIM NOVA EUROPA, Campinas - SP, 13040-093"
"AV WASHINGTON LUIS,, 2300 - VILA MARIETA, Campinas - SP, 13042-105",-47.0511102,-22.935157,"AV WASHINGTON LUIS,, 2300 - VILA MARIETA, Campinas - SP, 13042-105"
"RUA ALECRINS, 46 - CAMBUI, Campinas - SP, 13024-410",-47.0549792,-22.8888443,"RUA ALECRINS, 46 - CAMBUI, Campinas - SP, 13024-410"
"AV. SOLDADO PASSARINHO, 67 - JARDIM CHAPADÃO, Campinas - SP, 13070-115",-47.1189382,-22.8687644,"AV. SOLDADO PASSARINHO, 67 - JARDIM CHAPADÃO, Campinas - SP, 13070-115"
"RUA CORONEL QUIRINO, 683 - CAMBUI, Campinas - SP, 13025-001",-47.0517338,-22.9018851,"RUA CORONEL QUIRINO, 683 - CAMBUI, Campinas - SP, 13025-001"
"RUA ANTONIO LAPA, 178 - CAMBUÍ, Campinas - SP, 13025-240",-47.0484575,-22.8992211,"RUA ANTONIO LAPA, 178 - CAMBUÍ, Campinas - SP, 13025-240"
"RUA CONCEIÇÃO, Nº 233 - CENTRO, Campinas - SP, 13010-050",-47.0574667,-22.9042394,"RUA CONCEIÇÃO, Nº 233 - CENTRO, Campinas - SP, 13010-050"
"AV. IGUATEMI, Nº 777 - LOJA B 3 - VILA BRANDINA, Campinas - SP, 13092-902",-47.0274271,-22.8925231,"AV. IGUATEMI, Nº 777 - LOJA B 3 - VILA BRANDINA, Campinas - SP, 13092-902"
"RUAL CORONEL QUIRINO, 683 - CAMBUI, Campinas - SP, 13025-001",-47.0517338,-22.9018851,"RUAL CORONEL QUIRINO, 683 - CAMBUI, Campinas - SP, 13025-001"
"RUA BARAO DE JAGUARA, 1437 - CENTRO, Campinas - SP, 13015-002",-47.0603167,-22.9022055,"RUA BARAO DE JAGUARA, 1437 - CENTRO, Campinas - SP, 13015-002"
"AV.DR. JOSÉ BONIF. COUTINHO NOGUEIRA,150 - JARDIM MADALENA, Campinas - SP, 13091-611",-47.0229239,-22.8658769,"AV.DR. JOSÉ BONIF. COUTINHO NOGUEIRA,150 - JARDIM MADALENA, Campinas - SP, 13091-611"
"AV. DR. MORAES SALES, 711 - CENTRO, Campinas - SP, 13010-001",-47.0574213,-22.906893,"AV. DR. MORAES SALES, 711 - CENTRO, Campinas - SP, 13010-001"
"RUA JOSÉ PAULINO, 1194 - CENTRO, Campinas - SP, 13013-001",-47.0616283,-22.9040828,"RUA JOSÉ PAULINO, 1194 - CENTRO, Campinas - SP, 13013-001"
"RUA DR. JOSÉ BONIFÁCIO COUTINHO NOGUEIRA, 150 - JARDIM MADALENA, Campinas - SP, 13091-611",-47.0229239,-22.8658769,"RUA DR. JOSÉ BONIFÁCIO COUTINHO NOGUEIRA, 150 - JARDIM MADALENA, Campinas - SP, 13091-611"
"AV.SELMA PARADA,Nº 201 - JARDIM MADALENA, Campinas - SP, 13091-904",-47.0215194,-22.8654338,"AV.SELMA PARADA,Nº 201 - JARDIM MADALENA, Campinas - SP, 13091-904"
"RUA GUSTAVO ARMBRUST, 36 - NOVA CAMPINAS, Campinas - SP, 13092-106",-47.0484524,-22.9006089,"RUA GUSTAVO ARMBRUST, 36 - NOVA CAMPINAS, Campinas - SP, 13092-106"
"RUA CORONEL QUIRINO, Nº 838 - CAMBUÍ, Campinas - SP, 13025-001",-47.0518021,-22.9004119,"RUA CORONEL QUIRINO, Nº 838 - CAMBUÍ, Campinas - SP, 13025-001"
"AV. JOSE DE SOUZA CAMPOS, 507 - CAMBUI, Campinas - SP, 13025-320",-47.0483676,-22.9014163,"AV. JOSE DE SOUZA CAMPOS, 507 - CAMBUI, Campinas - SP, 13025-320"
"RUA DR. COSTA AGUIAR, 700 - CENTRO, Campinas - SP, 13010-061",-47.0595846,-22.9059884,"RUA DR. COSTA AGUIAR, 700 - CENTRO, Campinas - SP, 13010-061"
"RUA OLAVO BILAC, 101 - CAMBUI - CAMPINAS/SP, Campinas - SP, 13024-110",-47.0565651,-22.8956929,"RUA OLAVO BILAC, 101 - CAMBUI - CAMPINAS/SP, Campinas - SP, 13024-110"
"RUA ODILA MARIA ROCHA BRITO, 527 - NOVA CAMPINAS, Campinas - SP, 13092-110",-47.0466684,-22.8976765,"RUA ODILA MARIA ROCHA BRITO, 527 - NOVA CAMPINAS, Campinas - SP, 13092-110"
"AV. DR. JOSE BONIFÁCIO COUTINHO NOGUEIRA, 214 - JD. MADALENA, Campinas - SP, 13091-611",-47.0231085,-22.8666803,"AV. DR. JOSE BONIFÁCIO COUTINHO NOGUEIRA, 214 - JD. MADALENA, Campinas - SP, 13091-611"
"RUA COSTA AGUIAR,616 - CENTRO, Campinas - SP, 13010-061",-47.0603928,-22.906569,"RUA COSTA AGUIAR,616 - CENTRO, Campinas - SP, 13010-061"
"AV. GOVERNADOR PEDRO DE TOLEDO,1126 - BONFIM, Campinas - SP, 13070-150",-47.0819137,-22.8995327,"AV. GOVERNADOR PEDRO DE TOLEDO,1126 - BONFIM, Campinas - SP, 13070-150"
"AV.FRANCISCO GLICERIO - 1100 - CENTRO, Campinas - SP, 13012-100",-47.0595772,-22.904892,"AV.FRANCISCO GLICERIO - 1100 - CENTRO, Campinas - SP, 13012-100"
"RUA PAULA BUENO, 1089 - TAQUARAL, Campinas - SP, 13076-061",-47.0517371,-22.8820539,"RUA PAULA BUENO, 1089 - TAQUARAL, Campinas - SP, 13076-061"
"AV. JOAO JORGE, 187 - CENTRO, Campinas - SP, 13036-180",-47.0628709,-22.9118863,"AV. JOAO JORGE, 187 - CENTRO, Campinas - SP, 13036-180"
"AV. DR. MORAIS SALLES, 1373 - CAMBUI, Campinas - SP, 13010-002",-47.0515846,-22.9049251,"AV. DR. MORAIS SALLES, 1373 - CAMBUI, Campinas - SP, 13010-002"
"AV. DA SAUDADE, 1065 - CENTRO, Campinas - SP, 13041-670",-47.050692,-22.921746,"AV. DA SAUDADE, 1065 - CENTRO, Campinas - SP, 13041-670"
"RUA ANDRADE NEVES, 327 - CENTRO, Campinas - SP, 13013-160",-47.0686332,-22.9055047,"RUA ANDRADE NEVES, 327 - CENTRO, Campinas - SP, 13013-160"
"AV. SANTA ISABEL,, 126 - BARAO GERALDO, Campinas - SP, 13084-790",-47.0803353,-22.8267942,"AV. SANTA ISABEL,, 126 - BARAO GERALDO, Campinas - SP, 13084-790"
"AV. BARAO DE ITAPURA, 1003 - ITAPURA, Campinas - SP, 13020-431",-47.0667416,-22.8950359,"AV. BARAO DE ITAPURA, 1003 - ITAPURA, Campinas - SP, 13020-431"
"AV. DAS AMOREIRAS, 3640 - JARDOM DO LAGO, Campinas - SP, 13036-225",-47.0916505,-22.9330806,"AV. DAS AMOREIRAS, 3640 - JARDOM DO LAGO, Campinas - SP, 13036-225"
"RODOVIA D. PEDRO I, KM 131,5 - JARDIM NILOPOLIS, Campinas - SP, 13097-100",-47.0216352,-22.8641069,"RODOVIA D. PEDRO I, KM 131,5 - JARDIM NILOPOLIS, Campinas - SP, 13097-100"
"AV. IMPERATRIZ LEOPOLDINA, 640 - VILA NOVA, Campinas - SP, 13073-010",-47.0723133,-22.8805614,"AV. IMPERATRIZ LEOPOLDINA, 640 - VILA NOVA, Campinas - SP, 13073-010"
"AV. IZABELITA VIEIRA, 65 - SOUZAS, Campinas - SP, 13024-500",-46.9666253,-22.8785869,"AV. IZABELITA VIEIRA, 65 - SOUZAS, Campinas - SP, 13024-500"
"PC DR TOFOLI , 28 - - CENTRO, Campinas - SP, 13087-512",-47.0548239,-22.9082074,"PC DR TOFOLI , 28 - - CENTRO, Campinas - SP, 13087-512"
"AV. PAPA PAULO VI, 402 - JARDIM DO TREVO I, Campinas - SP, 13040-000",-47.0686595,-22.9283413,"AV. PAPA PAULO VI, 402 - JARDIM DO TREVO I, Campinas - SP, 13040-000"
"AV. ANDRADE NEVES, 2.263 - JARDIM CHAPADAO, Campinas - SP, 13070-001",-47.0688997,-22.9050552,"AV. ANDRADE NEVES, 2.263 - JARDIM CHAPADAO, Campinas - SP, 13070-001"
"AVENIDA JOHN BOYD DUNLOP, 350 - JARDIM PAULICEIA, Campinas - SP, 13060-803",-47.1088094,-22.9185627,"AVENIDA JOHN BOYD DUNLOP, 350 - JARDIM PAULICEIA, Campinas - SP, 13060-803"
"AV. JOSE DE SOUZA CAMPOS,, 1220 - NOVA CAMPINAS, Campinas - SP, 13092-123",-47.0470052,-22.8949572,"AV. JOSE DE SOUZA CAMPOS,, 1220 - NOVA CAMPINAS, Campinas - SP, 13092-123"
"AV. JULIO DE MESQUITA, 622 - CAMBUI, Campinas - SP, 13025-061",-47.0544818,-22.8998662,"AV. JULIO DE MESQUITA, 622 - CAMBUI, Campinas - SP, 13025-061"
"AV. BARAO DE ITAPURA, 1252 - BOTAFOGO, Campinas - SP, 13020-432",-47.0647456,-22.8936037,"AV. BARAO DE ITAPURA, 1252 - BOTAFOGO, Campinas - SP, 13020-432"
"RUA MARIA MONTEIRO, 1000 - CAMBUÍ, Campinas - SP, 13025-151",-47.0521835,-22.8955733,"RUA MARIA MONTEIRO, 1000 - CAMBUÍ, Campinas - SP, 13025-151"
"AV. FRANCISCO GLICÉRIO, 1353 - CENTRO, Campinas - SP, 13012-000",-47.0608849,-22.9029366,"AV. FRANCISCO GLICÉRIO, 1353 - CENTRO, Campinas - SP, 13012-000"
"AV. JOSÉ BONIFÁCIO, 484 - JARDIM FLAMBOYANT, Campinas - SP, 13091-140",-47.0332574,-22.8834556,"AV. JOSÉ BONIFÁCIO, 484 - JARDIM FLAMBOYANT, Campinas - SP, 13091-140"
"R. DOM FRANCISCO DE CAMPOS BARRETO, 810 - NOVA CAMPINAS, Campinas - SP, 13092-160",-47.0386531,-22.9055353,"R. DOM FRANCISCO DE CAMPOS BARRETO, 810 - NOVA CAMPINAS, Campinas - SP, 13092-160"
"RUA JOSÉ ROSOLEM, 715 - JARDIM LONDRES, Campinas - SP, 13060-222",-47.1083314,-22.9184777,"RUA JOSÉ ROSOLEM, 715 - JARDIM LONDRES, Campinas - SP, 13060-222"
"RUA ALBINO JOSÉ B. DE OLIVEIRA, 1.365 - BARÃO GERALDO, Campinas - SP, 13084-008",-47.0783319,-22.8316909,"RUA ALBINO JOSÉ B. DE OLIVEIRA, 1.365 - BARÃO GERALDO, Campinas - SP, 13084-008"
"AV. DAS AMOREIRAS,, 2141 - PARQUE INDUSTRIAL, Campinas - SP, 13031-435",-47.0809834,-22.9250899,"AV. DAS AMOREIRAS,, 2141 - PARQUE INDUSTRIAL, Campinas - SP, 13031-435"
"AV. BARÃO DE ITAPURA, 2.145 - JARDIM GUANABARA, Campinas - SP, 13073-300",-47.0618355,-22.889922,"AV. BARÃO DE ITAPURA, 2.145 - JARDIM GUANABARA, Campinas - SP, 13073-300"
